level,parameter,category,output_variable,sensitivity_score,p_value,ci_lower,ci_upper,n_samples,elasticity,param_change,output_change,building_id,object_type,object_name,field_name,zone_name,interaction_type,avg_zone_param_change,avg_output_change,significance,confidence_level,time_slice,analysis_type
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_march,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.3988071336971,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_march,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_may,site_location,Zone Air System Sensible Heating Energy,3.594361414476445,0.05,0,0,1,-3.594361414476445,15.066508500286252,-54.15447680431027,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_may,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_may,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,15.066508500286252,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_may,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_november,site_location,Zone Air System Sensible Heating Energy,1.7835175714637825,0.05,0,0,1,-1.7835175714637825,30.363859415113126,-54.15447680431027,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_november,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_november,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,30.363859415113126,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_november,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_october,site_location,Zone Air System Sensible Heating Energy,2.472066556962147,0.05,0,0,1,-2.472066556962147,21.90656099116489,-54.15447680431027,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_october,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_october,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,21.90656099116489,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_october,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_september,site_location,Zone Air System Sensible Heating Energy,3.5179350435191745,0.05,0,0,1,-3.5179350435191745,15.393825108873163,-54.15447680431027,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_september,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_september,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,15.393825108873163,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_september,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Heating Energy,0.006036128527386166,0.05,0,0,1,0.006036128527386166,-8971.723607045336,-54.15447680431027,4136737,Site:Location,Amsterdam_Netherlands,elevation,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,site_location*Site:Location*Amsterdam_Netherlands*elevation,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-8971.723607045336,,4136737,Site:Location,Amsterdam_Netherlands,elevation,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Heating Energy,9.12889751844088,0.05,0,0,1,-9.12889751844088,5.932203389830505,-54.15447680431027,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_person,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,5.932203389830505,,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_person,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,33.03423085062918,-1.6393442622950862,-54.15447680431027,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,ventilation*DESIGNSPECIFICATION:OUTDOORAIR*DSOA_Global*outdoor_air_flow_per_zone_area,ventilation,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-1.6393442622950862,,4136737,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,outdoor_air_flow_per_zone_area,ZONE1_REARPERIMETER,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*heater_efficiency,dhw,Zone Air System Sensible Heating Energy,5.179249995546318,0.05,0,0,1,-5.179249995546318,9.999999999999996,-51.792499955463164,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,heater_efficiency,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*heater_efficiency,dhw,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,9.999999999999996,,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,heater_efficiency,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*off_cycle_loss_coefficient,dhw,Zone Air System Sensible Heating Energy,1.6506345627884629,0.05,0,0,1,1.6506345627884629,-31.377326710019116,-51.792499955463164,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,off_cycle_loss_coefficient,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,dhw*WATERHEATER:MIXED*MyDHW_1_WaterHeater*off_cycle_loss_coefficient,dhw,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-31.377326710019116,,4136737,WATERHEATER:MIXED,MyDHW_1_WaterHeater,off_cycle_loss_coefficient,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,equipment*ELECTRICEQUIPMENT*Equip_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Heating Energy,1.5229555584540104,0.05,0,0,1,1.5229555584540104,-34.00788661754451,-51.792499955463164,4136737,ELECTRICEQUIPMENT,Equip_ALL_ZONES,watts_per_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,equipment*ELECTRICEQUIPMENT*Equip_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-34.00788661754451,,4136737,ELECTRICEQUIPMENT,Equip_ALL_ZONES,watts_per_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,equipment*ELECTRICEQUIPMENT*Parasitic_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Heating Energy,1.6907280366189104,0.05,0,0,1,1.6907280366189104,-30.63325315113183,-51.792499955463164,4136737,ELECTRICEQUIPMENT,Parasitic_ALL_ZONES,watts_per_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,equipment*ELECTRICEQUIPMENT*Parasitic_ALL_ZONES*watts_per_area,equipment,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-30.63325315113183,,4136737,ELECTRICEQUIPMENT,Parasitic_ALL_ZONES,watts_per_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_LeftPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,4.090380375238985,0.05,0,0,1,-4.090380375238985,12.662025338520534,-51.792499955463164,4136737,FENESTRATIONSURFACE:DETAILED,Zone1_LeftPerimeter_Wall_0 window,window_multiplier,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_LeftPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,12.662025338520534,,4136737,FENESTRATIONSURFACE:DETAILED,Zone1_LeftPerimeter_Wall_0 window,window_multiplier,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_RearPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Heating Energy,3.5552250136127515,0.05,0,0,1,-3.5552250136127515,14.56799492497737,-51.792499955463164,4136737,FENESTRATIONSURFACE:DETAILED,Zone1_RearPerimeter_Wall_0 window,window_multiplier,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,geometry*FENESTRATIONSURFACE:DETAILED*Zone1_RearPerimeter_Wall_0 window*window_multiplier,geometry,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,14.56799492497737,,4136737,FENESTRATIONSURFACE:DETAILED,Zone1_RearPerimeter_Wall_0 window,window_multiplier,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_radiant,lighting,Zone Air System Sensible Heating Energy,0.5179249995546317,0.05,0,0,1,-0.5179249995546317,100.0,-51.792499955463164,4136737,LIGHTS,Lights_ALL_ZONES,fraction_radiant,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_radiant,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,100.0,,4136737,LIGHTS,Lights_ALL_ZONES,fraction_radiant,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_visible,lighting,Zone Air System Sensible Heating Energy,0.5179249995546317,0.05,0,0,1,-0.5179249995546317,100.0,-51.792499955463164,4136737,LIGHTS,Lights_ALL_ZONES,fraction_visible,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*fraction_visible,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,100.0,,4136737,LIGHTS,Lights_ALL_ZONES,fraction_visible,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*return_air_fraction,lighting,Zone Air System Sensible Heating Energy,1.6573599985748213,0.05,0,0,1,1.6573599985748213,-31.25,-51.792499955463164,4136737,LIGHTS,Lights_ALL_ZONES,return_air_fraction,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*return_air_fraction,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-31.25,,4136737,LIGHTS,Lights_ALL_ZONES,return_air_fraction,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*watts_per_area,lighting,Zone Air System Sensible Heating Energy,0.8596891252274497,0.05,0,0,1,0.8596891252274497,-60.24561488056548,-51.792499955463164,4136737,LIGHTS,Lights_ALL_ZONES,watts_per_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,lighting*LIGHTS*Lights_ALL_ZONES*watts_per_area,lighting,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-60.24561488056548,,4136737,LIGHTS,Lights_ALL_ZONES,watts_per_area,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*conductivity,materials,Zone Air System Sensible Heating Energy,1.6794379574485363,0.05,0,0,1,1.6794379574485363,-30.839186244276764,-51.792499955463164,4136737,MATERIAL,Concrete_200mm,conductivity,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*conductivity,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,-30.839186244276764,,4136737,MATERIAL,Concrete_200mm,conductivity,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*thickness,materials,Zone Air System Sensible Heating Energy,1.410456522701422,0.05,0,0,1,-1.410456522701422,36.720380332082776,-51.792499955463164,4136737,MATERIAL,Concrete_200mm,thickness,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL*Concrete_200mm*thickness,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,36.720380332082776,,4136737,MATERIAL,Concrete_200mm,thickness,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_Door_U1.2*thermal_resistance,materials,Zone Air System Sensible Heating Energy,0.7028016191320636,0.05,0,0,1,-0.7028016191320636,73.69433784091898,-51.792499955463164,4136737,MATERIAL:NOMASS,NR_Door_U1.2,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_Door_U1.2*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,73.69433784091898,,4136737,MATERIAL:NOMASS,NR_Door_U1.2,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_GroundFloor_U0.3*thermal_resistance,materials,Zone Air System Sensible Heating Energy,0.6703714949548796,0.05,0,0,1,-0.6703714949548796,77.25940071325547,-51.792499955463164,4136737,MATERIAL:NOMASS,NR_GroundFloor_U0.3,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_GroundFloor_U0.3*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,77.25940071325547,,4136737,MATERIAL:NOMASS,NR_GroundFloor_U0.3,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_InteriorWall_R0.5*thermal_resistance,materials,Zone Air System Sensible Heating Energy,0.6872250108897403,0.05,0,0,1,-0.6872250108897403,75.36469007204519,-51.792499955463164,4136737,MATERIAL:NOMASS,NR_InteriorWall_R0.5,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_InteriorWall_R0.5*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,75.36469007204519,,4136737,MATERIAL:NOMASS,NR_InteriorWall_R0.5,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_InternalFloor_R1.0*thermal_resistance,materials,Zone Air System Sensible Heating Energy,0.7230117978355551,0.05,0,0,1,-0.7230117978355551,71.63437735111906,-51.792499955463164,4136737,MATERIAL:NOMASS,NR_InternalFloor_R1.0,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_InternalFloor_R1.0*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,71.63437735111906,,4136737,MATERIAL:NOMASS,NR_InternalFloor_R1.0,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_Roof_U0.3*thermal_resistance,materials,Zone Air System Sensible Heating Energy,0.6820135664921321,0.05,0,0,1,-0.6820135664921321,75.9405714197925,-51.792499955463164,4136737,MATERIAL:NOMASS,NR_Roof_U0.3,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,materials*MATERIAL:NOMASS*NR_Roof_U0.3*thermal_resistance,materials,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,75.9405714197925,,4136737,MATERIAL:NOMASS,NR_Roof_U0.3,thermal_resistance,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-87.13430405154698,0.5943985037721047,-51.792499955463164,4136737,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,0.5943985037721047,,4136737,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_RearPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Heating Energy,10.0,0.05,0,0,1,-10.85595530865988,4.770883674709667,-51.792499955463164,4136737,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_RearPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,shading*WINDOWSHADINGCONTROL*ShadingCtrl_Zone1_RearPerimeter_Wall_0_window*shading_setpoint,shading,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,4.770883674709667,,4136737,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_RearPerimeter_Wall_0_window,shading_setpoint,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Heating Energy,1.0358499991092633,0.05,0,0,1,-1.0358499991092633,50.0,-51.792499955463164,4136737,Timestep,4,timesteps_per_hour,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,simulation_control*Timestep*4*timesteps_per_hour,simulation_control,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.0,,4136737,Timestep,4,timesteps_per_hour,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_april,site_location,Zone Air System Sensible Heating Energy,1.9547903658205934,0.05,0,0,1,-1.9547903658205934,26.495168413479163,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_april,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_april,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,26.495168413479163,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_april,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_august,site_location,Zone Air System Sensible Heating Energy,4.432982001274942,0.05,0,0,1,-4.432982001274942,11.683444674615744,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_august,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_august,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,11.683444674615744,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_august,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_december,site_location,Zone Air System Sensible Heating Energy,1.127524462260167,0.05,0,0,1,-1.127524462260167,45.934701808281005,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_december,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_december,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,45.934701808281005,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_december,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_february,site_location,Zone Air System Sensible Heating Energy,1.0891202886634763,0.05,0,0,1,-1.0891202886634763,47.554434982586535,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_february,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_february,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,47.554434982586535,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_february,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_january,site_location,Zone Air System Sensible Heating Energy,0.48857037227622047,0.05,0,0,1,-0.48857037227622047,106.00827003521513,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_january,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_january,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,106.00827003521513,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_january,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_july,site_location,Zone Air System Sensible Heating Energy,4.291539621413811,0.05,0,0,1,-4.291539621413811,12.068512590919658,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_july,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_july,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,12.068512590919658,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_july,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_june,site_location,Zone Air System Sensible Heating Energy,3.904856925717612,0.05,0,0,1,-3.904856925717612,13.263610150311727,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_june,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_june,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,13.263610150311727,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_june,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_march,site_location,Zone Air System Sensible Heating Energy,1.0276532898500732,0.05,0,0,1,-1.0276532898500732,50.3988071336971,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_march,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_march,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,50.3988071336971,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_march,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_may,site_location,Zone Air System Sensible Heating Energy,3.437591393817562,0.05,0,0,1,-3.437591393817562,15.066508500286252,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_may,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_may,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,15.066508500286252,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_may,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_november,site_location,Zone Air System Sensible Heating Energy,1.7057284862043682,0.05,0,0,1,-1.7057284862043682,30.363859415113126,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_november,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_november,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,30.363859415113126,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_november,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_october,site_location,Zone Air System Sensible Heating Energy,2.364246034617279,0.05,0,0,1,-2.364246034617279,21.90656099116489,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_october,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_october,site_location,Zone Air System Sensible Cooling Energy,,0.05,0,0,1,,21.90656099116489,,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_october,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
zone,site_location*SITE:GROUNDTEMPERATURE:BUILDINGSURFACE*2.03855183933738*ground_temp_september,site_location,Zone Air System Sensible Heating Energy,3.364498400440409,0.05,0,0,1,-3.364498400440409,15.393825108873163,-51.792499955463164,4136737,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,2.03855183933738,ground_temp_september,ZONE1_RIGHTPERIMETER,,,,,low,peak_months,modification
