building_id,parameter_scope,zone_name,category,object_type,object_name,field,change_type,original,variant_0,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,variant_7,variant_8,variant_9,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,has_outputs
4136733,zone,UNKNOWN,ventilation,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,Outdoor Air Flow per Person,absolute,0.00236,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,True
4136733,zone,UNKNOWN,ventilation,DESIGNSPECIFICATION:OUTDOORAIR,DSOA_Global,Outdoor Air Flow per Zone Floor Area,absolute,0.000305,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,True
4136733,zone,ZONE1,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_FrontPerimeter_Wall_0_window,Setpoint,absolute,300.0,330.6892094187409,258.73970973647863,235.13134363446716,368.66075734737956,203.36383769555988,234.02056443051768,343.42909583388666,358.9490021756324,336.3762754389197,326.4112254433762,298.8017395240906,306.6827766644353,237.59097835962038,331.9934128937657,299.4168176461015,327.73414416593045,285.3541960347035,374.99368369893574,328.70064485421614,True
4136733,zone,ZONE1,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_FrontPerimeter_Wall_0_window,Shading Control Type,absolute,AlwaysOn,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,True
4136733,zone,ZONE1,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window,Setpoint,absolute,300.0,366.0963378412696,254.40981846218367,223.63057385828787,283.0543970361009,284.5256596336782,361.12059810607116,231.80835367441455,275.9617993525006,266.3428354437496,370.964263668099,280.2278963839553,248.6264572064046,224.12550612541204,235.74386728462486,318.28411079592206,359.3112134993538,265.8924071160188,383.5608024907626,397.6099494936376,True
4136733,zone,ZONE1,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_LeftPerimeter_Wall_0_window,Shading Control Type,absolute,AlwaysOn,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,True
4136733,zone,ZONE1,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_RearPerimeter_Wall_0_window,Setpoint,absolute,300.0,265.7305678270967,329.0632070050541,290.66247890050136,337.6669188842141,209.29540492880585,324.05264939648646,334.37526805085605,362.27809977752554,399.4211217893125,321.32986274855875,291.7234578275701,365.085204485061,203.1293780762135,234.3972481491829,201.0924079609356,222.60552330208515,284.1798586372104,297.0361187795066,292.0127952514856,True
4136733,zone,ZONE1,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone1_RearPerimeter_Wall_0_window,Shading Control Type,absolute,AlwaysOn,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,True
4136733,zone,ZONE2,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_FrontPerimeter_Wall_0_window,Setpoint,absolute,300.0,326.1116407120669,201.34784942157523,385.5477913176153,336.51314195981456,330.5109141246426,347.7412570332245,374.6570152131551,380.863290350072,337.48507761634403,205.34564056404525,329.9120457229351,340.26837234829145,278.2752357923209,290.1141135597895,258.45998252646916,355.2090335182502,207.8258207301257,313.7153004477615,390.34346519442954,True
4136733,zone,ZONE2,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_FrontPerimeter_Wall_0_window,Shading Control Type,absolute,AlwaysOn,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,True
4136733,zone,ZONE2,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_LeftPerimeter_Wall_0_window,Setpoint,absolute,300.0,308.1058772662086,337.6471646483251,302.89135563157913,366.857525035855,339.0030348968603,282.885507076204,222.74904821348173,364.7617543864619,399.92476013674036,331.6584824373421,265.48203576134847,214.6020241146991,327.6521770372801,294.47183949187314,351.6226091458493,315.58918886141623,326.79064207309,381.7438667950321,206.52384432580092,True
4136733,zone,ZONE2,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_LeftPerimeter_Wall_0_window,Shading Control Type,absolute,AlwaysOn,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,True
4136733,zone,ZONE2,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_RearPerimeter_Wall_0_window,Setpoint,absolute,300.0,317.99472242886173,254.78247728704795,262.0678530946883,288.8290848389371,224.61598903425292,348.16155014346725,298.2772542645997,275.392220771464,231.12742670018673,269.34286954028767,318.2871012384885,312.0112709518121,300.28664626353475,378.0925683491772,330.4790082908293,326.19942964473057,265.2733899181095,228.83922754213893,261.49972234675323,True
4136733,zone,ZONE2,shading,WINDOWSHADINGCONTROL,ShadingCtrl_Zone2_RearPerimeter_Wall_0_window,Shading Control Type,absolute,AlwaysOn,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,OnIfHighSolarOnWindow,True
