BuildingID	VariableName	03/17  21:00:00	05/09  19:00:00	02/04  16:00:00	10/14  06:00:00	01/15  04:00:00	05/29  16:00:00	05/09  07:00:00	10/26  15:00:00	10/06  22:00:00	04/16  09:00:00	12/21  04:00:00	04/18  18:00:00	05/14  18:00:00	02/14  14:00:00	08/18  12:00:00	07/08  10:00:00	07/16  14:00:00	03/19  22:00:00	05/14  23:00:00	05/01  09:00:00
0	ZONE3_REARPERIMETER:Zone Air System Sensible Heating Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320075.4427650048	0.0	0.0	0.0	359462.4036622237	0.0	0.0
0	ZONE3_REARPERIMETER:Zone Air System Sensible Heating Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.90984521250135	0.0	0.0	0.0	99.85066768395104	0.0	0.0
0	ZONE3_REARPERIMETER:Zone Infiltration Latent Heat Gain Energy [J](Hourly)	0.0	29759.002219558304	0.0	6127.2765783380055	9801.247625770073	0.0	29687.150802724704	6581.161874620524	4050.866212908552	8874.751600952257	5603.317448922572	1256.0273342230385	0.0	0.0	502246.96505403554	35345.3136875043	278014.49069859064	0.0	5773.204326384703	21841.902200265533
0	ZONE3_REARPERIMETER:Zone Infiltration Latent Heat Loss Energy [J](Hourly)	25675.08167916168	0.0	14068.662328416158	0.0	0.0	126444.89598689186	0.0	0.0	0.0	0.0	0.0	51071.19186791453	10864.953499872488	176982.04813423305	0.0	0.0	0.0	175626.12788490916	0.0	0.0
0	ZONE3_REARPERIMETER:Zone Infiltration Sensible Heat Gain Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_REARPERIMETER:Zone Infiltration Sensible Heat Loss Energy [J](Hourly)	144049.72689125937	331069.88673892553	354482.2263507346	127943.3375927756	130727.89782527449	231101.17808611543	550122.3453632822	343066.56106947415	110458.59559610608	416502.7959917413	130464.5087951436	310196.2453969219	363705.2476989859	526796.7974480295	356602.0720891776	438983.6506372836	226058.01224074612	274352.41144450486	152168.9920605405	533261.5967320113
0	ZONE3_REARPERIMETER:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly)	0.0137327825725885	0.013256924998701	0.0138606860881904	0.0133470263212632	0.0140952078977838	0.0132372610225789	0.0136368153082992	0.0132960417912642	0.0134788618156504	0.0137552095679341	0.0138363778069361	0.0131285678767353	0.0129919005900425	0.0136883586311398	0.0128422341028107	0.0129945895406304	0.0128299602573624	0.013930090424799	0.0131384307752861	0.0133532610393192
0	ZONE3_REARPERIMETER:Zone Mean Air Temperature [C](Hourly)	11.346320451605523	22.47115324364708	11.452986702661873	16.70026003206363	4.863306958099837	25.6	18.3332967224313	20.299885112997643	13.492133427306316	17.844317296847446	9.68107440103649	25.471774055557376	25.6	10.639	28.82504892583836	24.69480834520084	28.167355483417804	10.639000000001978	18.157998817179923	24.81261210039424
0	ZONE3_REARPERIMETER:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_RIGHTPERIMETER:Zone Air System Sensible Cooling Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	595138.3404754074	0.0	0.0	0.0	3555078.1789898006	0.0	10283.479483330571	39628.24437075082	0.0	1432996.008248952	0.0	1105023.8986293038	0.0	0.0	4599920.411657905
